,Tweet_Text,Tweet_Date,Tweet_ID,Retweets,Favorites
3076,"RT @habitathk: ""It is not a lack of land, but a lack of consensus."" - Carrie Lam, Hong Kong Chief Executive, keynote speaker at #APHousingF…",2017-09-06 14:36:09,905439482836602885,5,0
3077,"2/2 Use that power to drive innovation and greener, more sustainable housing. - @silvarhea, founder &amp; CEO, @Chototel. #APHousingForum",2017-09-06 03:01:11,905264588672917505,9,15
3078,"1/2 As millennials, our behavior is going to change the housing sector. - @silvarhea, founder &amp; CEO, @Chototel.  #APHousingForum https://t.co/DaRp8f3xVv",2017-09-06 03:00:04,905264308359135233,9,14
3079,"See photos from #APHF6 Youth Congress, as Asia-Pacific’s young leaders tackled #sustainablecommunities in Hong Kong. https://t.co/OYwTUeuk46 https://t.co/aqe33yoIbO",2017-09-06 02:00:03,905249202657271808,3,13
3080,#HabitatHammersBack at #Harvey and so can you. Take a selfie with our sign and reply when you donate! Get yours:  https://t.co/jYrntoYgJ2 https://t.co/ZJp3KuqKP9,2017-09-05 21:26:17,905180307690835968,11,27
3081,"A big boost from big stars for Habitat's hurricane recovery efforts. Watch next Tues. A big thanks to #HandinHand!
https://t.co/6Qv6LTR7SM https://t.co/GvPOGIX2h8",2017-09-05 19:35:53,905152526508544002,62,87
3082,"What #Harvey left behind, #HabitatforHumanity volunteers are cleaning up. #HabitatHammersBack https://t.co/xzkHTnT4WA https://t.co/MtZfYrPsXc",2017-09-05 16:05:03,905099465299779584,46,82
3083,#HabitatforHumanity is honored to be a beneficiary of this great event. https://t.co/CsOzL4MrNh,2017-09-05 14:01:59,905068497528659973,18,57
3084,"On Sept. 6, Hong Kong SAR Chief Executive Carrie Lam will join #Habitat CEO @JReckford at the #APHF6 opening plenary. Tune in for updates! https://t.co/6E0UK7nwi5",2017-09-05 07:30:03,904969863491407872,7,14
3085,What can you expect from the #APHousingForum? @Devex has 3 things to watch at the #APHF6: https://t.co/b9mMCicoxd #NewUrbanAgenda @kellierin https://t.co/dDqHd7kPXj,2017-09-05 02:15:03,904890589321289730,6,10
3086,Thanks to @NissanUSA for providing Mobile Response Units that have deployed to help Hurricane Harvey recovery.  #HabitatHammersBack https://t.co/kmRVYwmcQh,2017-09-04 18:43:18,904776905114693635,26,58
3087,Grateful for @houstonhabitat volunteers who are cleaning out houses flooded by #Harvey.  https://t.co/nj2E5V34fY #HabitatHammersBack https://t.co/agt1xci4ZO,2017-09-04 17:33:04,904759227620712448,27,71
3088,#APHF6 opened in Hong Kong with an international housing finance course. #Habitat partnered with @Wharton to deliver this 2-day workshop. https://t.co/GnsmYi7PyC,2017-09-04 16:22:46,904741536788860930,3,7
3089,Happy #LaborDay! Thank you to everyone who works to build a world where everyone has a decent place to live. #HabitatforHumanity 🏠 https://t.co/0HUu84xYKG,2017-09-04 15:00:58,904720953892110336,54,141
3090,Clean-up of flooded homes is well under way thanks to @HoustonHabitat volunteers. #habitathammersback #HabitatforHumanity https://t.co/sNtunGzTkd,2017-09-03 18:24:30,904409784891449344,32,104
3091,Thanks to volunteers for cleaning out a flooded @HoustonHabitat neighborhood to get it ready for repair.  #HabitatHammersBack #Harvey https://t.co/UFGp6fsdVp,2017-09-03 14:00:05,904343243625783296,27,100
3092,"President Jimmy Carter: When the waters rise, so do our better angels. @CNN https://t.co/Xh0evwaOIg #HabitatHammersBack",2017-09-02 23:03:30,904117607695077377,70,146
3093,@HoustonHabitat volunteers clean out homes flooded by Hurricane #Harvey in northeast Houston. #HabitatHammersBack https://t.co/Nhb2UXZxdB https://t.co/aSXrwrcN06,2017-09-02 19:10:50,904059057832685573,7,13
3094,RT @CharityChoice: See some of our @Habitat_org #charities that partner with us! https://t.co/gdTBZ6jClP https://t.co/2aWM3zrPLm,2017-09-02 18:39:46,904051238781808640,8,0
3095,Thank you for your support! https://t.co/AWLGX2GWCL,2017-09-02 18:37:38,904050703483764737,5,14
3096,@CharityMiles Thank you for your support!,2017-09-02 18:35:48,904050241170747393,1,0
3097,@Vsue09 Thanks for your interest! Find local Habitat orgs to volunteer with here: https://t.co/Y5cUriQkAD,2017-09-02 18:34:34,904049930184130560,1,0
3098,What is #HabitatforHumanity's Disaster Corps? We have your answer. https://t.co/Mt7JmxWNoF,2017-09-02 17:00:04,904026149218594816,18,29
3099,Happy Friday! Thank you to everyone who helps us build in partnership with families in need of decent housing. https://t.co/LRMmAgqaCv,2017-09-01 18:16:02,903682880123129856,34,68
3100,RT @e_MFP: Read our latest blog from @Habitat_org &amp; @TripleJumpNL - The MicroBuild Fund Story https://t.co/MIFP2CtoFv #housing #microfinanc…,2017-09-01 15:28:33,903640729649639425,6,0
3101,@praesesbene Thanks for asking. Here is a look at our #Harvey disaster response: https://t.co/HAFsx4h4Uz,2017-09-01 14:56:40,903632704629088256,1,1
3102,"RT @trishayearwood: To help families impacted by #Harvey rebuild, @Habitat_org stands ready. I pledge my support &amp; ask you to join me: http…",2017-09-01 13:27:21,903610230671634433,167,0
3103,@trishayearwood #ThankYou for your continued support!,2017-09-01 01:10:58,903424910265110528,1,8
3104,A personal reflection on how #HabitatforHumanity brings back hope after a storm. https://t.co/DVfkBXKmye #Harvey,2017-08-31 23:14:00,903395477185552384,49,84
3105,"With ""more than 20 years of disaster response, we are prepared to help Texas &amp; Louisiana on the long road to recovery."" – @JReckford #Harvey https://t.co/Z58Z4nAfC6",2017-08-31 20:03:30,903347535397486593,52,100
3106,#DidYouKnow: You can donate a car to Habitat in just 3 simple steps. You can arrange free towing online! Learn more. https://t.co/dm9fak2og0,2017-08-31 18:14:03,903319989662384128,23,15
3107,@AngelStreetMem Your performance was a beautiful addition to the #HabitatCWP opening ceremonies. Thank you for posting this memory!,2017-08-31 15:09:10,903273462151700480,1,0
3108,"RT @SeminoleHabitat: We celebrated our finished community of 10 homes, Magnolia Place, this past weekend! Welcome home, Habitat homebuyers!…",2017-08-31 14:11:03,903258839151239168,5,0
3109,Over 100k volunteers have participated in 34 years of building with the Carters at #HabitatCWP. Here are photos from last month in Canada.🏠 https://t.co/ZA5s5BIMWi,2017-08-31 13:09:08,903243258700206080,10,42
3110,@Rockblotter We are currently assessing the damage. Please check https://t.co/cZvnxCzuoQ as plans are finalized. https://t.co/HAFsx4h4Uz,2017-08-31 12:51:59,903238940181897216,1,0
3111,@IfUWant2Know Thanks for your message. Please contact your local Habitat for Humanity to learn about local services: https://t.co/Gp572TViwD,2017-08-31 11:10:27,903213390843269125,1,0
3112,@Stormof69 Thank you for your message. Please contact the local Habitat for Humanity to coordinate the donation: https://t.co/s9Xa0iiMeT,2017-08-31 11:08:34,903212913556545536,1,1
3113,We're gathering young leaders for #SDG11 and the #NewUrbanAgenda at the #APHF6 Youth Congress in Hong Kong. Join us: https://t.co/S7RjuK1cEe https://t.co/aO0SQIkPT2,2017-08-31 03:40:03,903100044034936832,10,15
3114,@PR_NHL @NHL @RedCross @NHLPA #ThankYou for your support!,2017-08-30 21:43:22,903010279860178957,3,3
3115,"#ThankYou for your support, @NHLPA and @NHL! https://t.co/uR220CRUiS",2017-08-30 21:33:17,903007741047922692,10,24
3116,We stand ready to help families rebuild after #Harvey. We ask you to stand with us. Help us help those affected: https://t.co/doDSqnurD7,2017-08-30 18:25:00,902960360956801030,90,153
3117,#WednesdayWisdom: Our early history has its own collection at the Hargrett Library at @universityofga. https://t.co/dvjgWpaRgV #HabitatFacts,2017-08-30 14:25:01,902899963419611136,9,14
3118,"RT @builderonline: .@HoustonHabitat executive director talks flooding, ways to help. #Houston
https://t.co/OG7Vgh1M5a",2017-08-30 14:20:48,902898903426748416,24,0
3119,@Garcia_MelM We are currently assessing the damage. Please check back to https://t.co/OdBFFSlxjk as plans are finalized in the coming days.,2017-08-30 13:28:26,902885724487393280,1,0
3120,"""Those who bring sunshine to the lives of others cannot keep it from themselves."" - J. M. Barrie #quotes #HabitatforHumanity #volunteer https://t.co/0CY7hLUSZS",2017-08-29 21:30:04,902644545925648393,36,75
3121,@clare666 We are currently assessing the damage. Please check back to https://t.co/OdBFFSlxjk as plans are finalized in the coming days.,2017-08-29 18:03:30,902592561524740096,2,1
3122,@jmikekuhn Thank you for your message. Please contact your local Habitat for Humanity to coordinate the donation: https://t.co/s9Xa0iAnDt,2017-08-29 17:15:08,902580390405316609,1,1
3123,#HabitatforHumanity CEO @JReckford joined @CNBC to discuss #Harvey and three phases of disaster relief &amp; recovery. https://t.co/WUSNkK6p1Q,2017-08-29 14:04:25,902532395504689152,79,157
3124,@MaxJewlian We are currently assessing the damage. Please check back to https://t.co/OdBFFSlxjk as plans are finalized in the coming days.,2017-08-29 12:19:05,902505883976028160,3,0
3125,@FlorinaErbeli Thanks for your message. Please contact your local Habitat for Humanity to coordinate the donation: https://t.co/s9Xa0iAnDt,2017-08-29 10:41:43,902481384140361728,1,0
3126,"RT @thecolumbian: Homeowners, @EvergreenHFH for Humanity, build a house tailored to special needs of family https://t.co/6Zg4gU3Xfi #clarkw…",2017-08-28 23:56:01,902318886888112129,10,0
3127,"#ThankYou to @NissanUSA for donating $1 million and 7 vehicles this year to help families in need of decent, affordable homes. https://t.co/yXQwfNOwYe",2017-08-28 17:40:03,902224271514193921,29,88
3128,"RT @JReckford: As we assess damage and make plans for long recovery ahead, we pray for safety and comfort of all those affected by Hurrican…",2017-08-28 14:59:10,902183784950497281,36,0
3129,@AaronEvans07 This is so great! #ThankYou for sharing.,2017-08-28 13:50:30,902166503532920832,1,1
3130,@randomsasha Thank you for your message. Please visit our website to learn how to get involved: https://t.co/8u7YhBJ6ad,2017-08-28 11:13:45,902127054073864194,1,0
3131,@airforcepam Please contact a local Habitat for Humanity to coordinate a donation. You can find them at this link: https://t.co/s9Xa0iAnDt,2017-08-28 11:09:08,902125893866459137,1,0
3132,"Hear straight from volunteers about the knowledge, lessons and skills they learn on #HabitatforHumanity build sites. https://t.co/e1jPUcg42G https://t.co/zR1f7itbHB",2017-08-27 19:00:05,901882026575454209,14,26
3133,RT @KKTV11News: 'A Blessing:' Family to receive first home thanks to Habitat for Humanity https://t.co/YduVDpvYJc #KKTV https://t.co/gEq8Bv…,2017-08-27 13:16:00,901795435295252480,11,0
3134,@EunoiaOnism Visit https://t.co/vKR4rcU1yR for information on many of the ways you can get involved. https://t.co/cZvnxCzuoQ has many resources.,2017-08-26 22:26:49,901571661299933184,1,0
3135,Take a look back at some of our favorite posts from the ReStore Blog since it launched on Earth Day in 2014. https://t.co/l7EISDz7oD,2017-08-26 20:00:01,901534719082463232,21,33
3136,#ThankYou to all of the volunteers building with #HabitatforHumanity this weekend! https://t.co/7Dx0qHndki,2017-08-26 14:20:16,901449218119872517,11,49
3137,RT @AWorldWithYou_: @always5star @RoarLoud @fullvanfun @FunInFairfax @CharlesMcCool @TravelWell4Less @eatlivetraveldr @MoMo_SanDiego @suzid…,2017-08-26 12:47:16,901425814201409536,3,0
3138,One year ago the 2016 #HabitatCWP built in the Bearwater Park community in Memphis. Take a look at photos from then and now! #FeelGoodFriday https://t.co/eoIT8vUm11,2017-08-25 17:46:27,901138717317967876,15,53
3139,We love the big smiles on our @Disney VoluntEARS! #FeelGoodFriday https://t.co/WcGKI3gaVC,2017-08-25 15:36:55,901106121489993728,5,16
3140,"RT @MrDrewScott: Last call! For the next few hours, we're donating $2 from each pre-sale of  #ItTakesTwoBook to @Habitat_org! https://t.co/…",2017-08-25 13:46:29,901078329104715777,26,0
3141,#TBT Last month the 34th Jimmy &amp; Rosalynn Carter Work project helped build 150 homes in honor of Canada’s 150th birthday. #HabitatCWP 🏠 https://t.co/278lSpudau,2017-08-24 20:49:26,900822377919115264,21,55
3142,.@WellsFargo has awarded #HabitatforHumanity a $300k grant to support neighborhood revitalization efforts in 13 communities across the U.S. https://t.co/KNzrpQFBEH,2017-08-24 18:14:06,900783288285048832,20,61
3143,RT @evelyn_sharma: My favourite trips are when when I get to visit places where I can make a small difference! 💪🏻 Who has participated in #…,2017-08-24 13:31:03,900712057431097344,12,0
3144,@evelyn_sharma @habitatindia #ThankYou for your continued support of #HabitatforHumanity's mission! 👷‍♀️🏠,2017-08-24 13:10:10,900706800823095298,2,6
3145,@SpiritofWolfen  Thank you for your message. Please visit our website to learn how to apply for a home: https://t.co/pynrF2l8NC,2017-08-24 10:58:08,900673573693648896,1,0
3146,"RT @MrDrewScott: Next 48 hrs only, $2 from all pre-orders of #ItTakesTwoBook will go to @Habitat_org! Pre-order your copy now: https://t.co…",2017-08-23 20:56:36,900461795931979777,45,0
3147,A group of emerging entrepreneurs are bringing innovation to affordable housing. Learn more about #ShelterTech 2017: https://t.co/yPUbf0TwQV,2017-08-23 15:40:01,900382123860742146,24,41
3148,@tebohosbk @Yali_RLCSA #ThankYou for supporting #HabitatforHumanity!,2017-08-23 12:57:17,900341170546630656,1,1
3149,RT @tebohosbk: Participated @Habitat_org build a house project with my fellow @Yali_RLCSA Ls alumni and #USEmbassyMaseru team #lesotho http…,2017-08-23 12:56:45,900341036274331649,7,0
3150,"RT @Habitat_org: @trishayearwood on Habitat: ""There’s something about physically getting in there and getting your hands dirty that’s so re…",2017-08-22 23:14:42,900134163713576960,10,0
3151,RT @RepWebster: I spent this morning volunteering with @Habitat_org Citrus County. Thank you for bringing people together to build hope in…,2017-08-22 19:47:24,900081992024428545,11,0
3152,Via @news4buffalo: Local market partners with @HabitatBuffalo to recycle building material. https://t.co/fv0BSVZAkq,2017-08-22 15:15:31,900013571899359232,8,15
3153,A family from Baghdad now enjoy the safety and peacefulness of their #Habitat home in Iowa. https://t.co/7ZCTwtv1os,2017-08-21 15:00:23,899647376360591360,18,58
3154,"@trishayearwood on Habitat: ""There’s something about physically getting in there and getting your hands dirty that’s so rewarding."" https://t.co/2AHcL2Usly",2017-08-20 16:44:01,899311066584293378,10,30
3155,How does #HabitatforHumanity homeownership work? Find out here: https://t.co/aaQbCfaWe5 https://t.co/ozPbOPIoNl,2017-08-20 15:40:02,899294963770339330,22,27
3156,RT @RoycedaVoyce: Excited to share a project that inspired me. @ocedarclean @habitat_org &amp; these heroes are going to empower homeowners eve…,2017-08-19 22:16:00,899032225605238784,8,0
3157,How well do you know your #HabitatforHumanity ReStore? Here are answers to the most frequently asked questions: https://t.co/G22AIWeJ4o,2017-08-19 17:40:01,898962770560925696,21,38
3158,"Just as it takes every nail and every board to finish a #Habitat home, it also takes every hour of hard work by homeowners and volunteers. https://t.co/3OMhOfCjpc",2017-08-19 14:00:52,898907622128144386,30,80
3159,From @ajc: Rosalynn Carter ready to add to ‘great life’ with 90th birthday https://t.co/9U7f2HmYkN #HabitatCWP 🏠 #HappyBirthdayMrsCarter https://t.co/TQdczzYzNX,2017-08-18 22:20:02,898670850869567488,24,89
3160,RT @CarterCenter: Adorable! Children in Liberia today sing Happy Birthday to Rosalynn Carter. Today is her 90th bday. Pls. share! #HappyBir…,2017-08-18 19:32:05,898628585228992513,50,0
3161,"Happy 90th birthday to Rosalynn Carter, one of our inaugural Habitat Humanitarians. https://t.co/KFxd2fZNOl #HabitatCWP 🏠 https://t.co/0tud2cfsuc",2017-08-18 16:14:05,898578758944178177,50,157
3162,Learn how Habitat and @joinsolidground are making stable and affordable homes a reality for more and more Hondurans. https://t.co/llVynbwb3s,2017-08-18 15:00:30,898560239875837952,9,35
